,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity,hit
5869,4bcWQseNOLnxH4XUgpmgkQ,Au DD,5CDY9ce9XoQuIckBeLnRZd,https://p.scdn.co/mp3-preview/5855784d7a1657d523532144df2c525f7c6c3d35?cid=f6c16355a53748e790f598a2bdb1ad10,08.03.12,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'russian trance', 'trance', 'uplifting trance']",0.613,0.911,-7.236,0.047,0.000593,0.884,0.152,0.0739,133.046,10,0,259853,9,0
4515,4bcWQseNOLnxH4XUgpmgkQ,Au Revoir (feat. Sido),5lCxlSBFyP5g4EhVypAoOu,https://p.scdn.co/mp3-preview/af07a167f6a39e914b6caf0a4d171cb3a468e297?cid=f6c16355a53748e790f598a2bdb1ad10,05.04.19,"['french hip hop', 'pop urbaine']",0.777,0.698,-7.706,0.0704,0.293,2.32E-05,0.0908,0.119,119.963,6,0,247161,66,0
4627,4bcWQseNOLnxH4XUgpmgkQ,Audite populi,1ZMODMeLK5x6W8r8jsmmgX,https://p.scdn.co/mp3-preview/b41122b61636158029a0eed1519d7d5767a1edbf?cid=f6c16355a53748e790f598a2bdb1ad10,16.05.14,['german pop'],0.659,0.873,-5.349,0.0871,0.0435,0,0.379,0.623,105.963,0,1,202320,60,0
7836,4bcWQseNOLnxH4XUgpmgkQ,Auf & Ab,3nzbTiaK8EzO5A2F5nAspn,https://p.scdn.co/mp3-preview/d3e3bfc016649ed3e0cd7df622278fde8a494b03?cid=f6c16355a53748e790f598a2bdb1ad10,22.10.12,"['baroque', 'italian baroque']",0.309,0.081,-23.062,0.0533,0.995,4.79E-05,0.0826,0.22,69.46,1,1,212920,1,0
3649,4bcWQseNOLnxH4XUgpmgkQ,Auf & Ab - Piano Version,0RSZ8EmUPEN3ySfCgytPke,https://p.scdn.co/mp3-preview/aeec6dbbff28918c03c53167ed66984aa5ecaa15?cid=f6c16355a53748e790f598a2bdb1ad10,30.07.21,"['german hip hop', 'german pop']",0.714,0.425,-8.064,0.0809,0.403,0.000105,0.115,0.316,99.034,1,1,165477,72,0
5381,4bcWQseNOLnxH4XUgpmgkQ,"Auf das, was da noch kommt",65Aiez5VmfQpo3t4bCOn4Z,https://p.scdn.co/mp3-preview/2391176872050dc103291876a80d66e3e1747bc9?cid=f6c16355a53748e790f598a2bdb1ad10,02.12.21,"['german hip hop', 'german pop']",0.598,0.37,-6.411,0.0428,0.843,0,0.107,0.463,92.334,0,1,187094,62,0
4156,4bcWQseNOLnxH4XUgpmgkQ,Augen auf und durch - Dance Mix,7hrPCnodGyujkPusquA8fS,https://p.scdn.co/mp3-preview/cfd03a463a2792edb95b07a5582fc97766abc233?cid=f6c16355a53748e790f598a2bdb1ad10,27.09.19,"['german pop', 'german pop rock']",0.661,0.862,-4.658,0.0699,0.0879,1.74E-06,0.117,0.659,119.831,6,0,209966,49,0
10096,4bcWQseNOLnxH4XUgpmgkQ,AUGEN ZU (feat. Samra),526m7xVZTHnLeTMBpdMkbf,https://p.scdn.co/mp3-preview/6e225f8125cb51dc78e0139bae36723160794856?cid=f6c16355a53748e790f598a2bdb1ad10,27.01.12,"['french movie tunes', 'french pop']",0.72,0.914,-7.57,0.0358,1.42E-05,0,0.915,0.923,143.005,1,0,268573,0,0
3937,4bcWQseNOLnxH4XUgpmgkQ,Aunque Ahora Estés Con El,6ikiAn9th3TUfS3bYS7gDX,https://p.scdn.co/mp3-preview/34ce16f0d060f88fc27bce1d092acacb8b7a8316?cid=f6c16355a53748e790f598a2bdb1ad10,04.09.20,"['frauenrap', 'german hip hop', 'german pop', 'german singer-songwriter']",0.685,0.693,-6.741,0.217,0.125,1.81E-06,0.275,0.493,167.957,5,0,174249,57,0
11726,4bcWQseNOLnxH4XUgpmgkQ,Aurélie - Version karaoké,6K3b0tQtzvvt6Ez8B34Z6z,https://p.scdn.co/mp3-preview/419f3fc84c06744cc8dcd069b56c063d32585c72?cid=f6c16355a53748e790f598a2bdb1ad10,28.10.16,"['latin', 'latin pop']",0.399,0.651,-6.348,0.0414,0.0892,0,0.208,0.395,172.111,4,1,214720,63,0
9061,4bcWQseNOLnxH4XUgpmgkQ,Avant toi,5pEEp9k88g6N2To538lkDG,https://p.scdn.co/mp3-preview/5023e3b1f06e75eac91c0c6b8efc14064ebc8b2f?cid=f6c16355a53748e790f598a2bdb1ad10,2011,"['francoton', 'french pop', 'pop urbaine']",0.74,0.555,-12.66,0.0324,0.0171,0.00775,0.148,0.456,92.014,11,0,211670,10,0
281,6DjIRlc7hnwSYT3lf95eVy,Avanti Pop,4iNPp0BZ4lBu7bipdWLcWk,https://p.scdn.co/mp3-preview/54cad67ff90038fbd39bc2f145fba67f43b335be?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,22.08.19,"['francoton', 'french pop']",0.63,0.396,-9.162,0.0334,0.875,0,0.1,0.246,142.046,10,1,223800,62,0
8078,4bcWQseNOLnxH4XUgpmgkQ,Ave Maria di Fatima,3VHcUbr765NpVtYQv0tJFu,https://p.scdn.co/mp3-preview/8fbeab0a6ca7757cb9496901e45994c3d50cd02d?cid=f6c16355a53748e790f598a2bdb1ad10,14.09.12,['folk rock italiano'],0.416,0.736,-7.828,0.0985,0.108,0,0.054,0.899,175.557,6,0,209067,0,0
8307,4bcWQseNOLnxH4XUgpmgkQ,Avec des si on mettrait Paris en bouteille,1zWjtxWsRroWGtqAI5oiES,https://p.scdn.co/mp3-preview/e75e8ffbf8221de01eae4c6af1ff5e7686a37eb4?cid=f6c16355a53748e790f598a2bdb1ad10,05.09.17,"['gospel italiano', 'gregorian chant']",0.0769,0.222,-12.021,0.0376,0.706,0.842,0.118,0.0392,78.919,10,0,351960,5,0
9014,4bcWQseNOLnxH4XUgpmgkQ,Aventura,0WoCeDe8w3j2YF6hOy2OY0,https://p.scdn.co/mp3-preview/44d9834b046df0996b170b565a7fd512736e1148?cid=f6c16355a53748e790f598a2bdb1ad10,26.03.21,"['francoton', 'french hip hop', 'french pop', 'pop urbaine']",0.655,0.535,-10.878,0.306,0.209,1.40E-05,0.183,0.874,95.953,6,1,272858,0,0
11768,4bcWQseNOLnxH4XUgpmgkQ,Awal Dari Cerita,3iRMZq3iIaIBW5bH4VgWtM,https://p.scdn.co/mp3-preview/4e544697a29790e5b3b5b6c8800b607852ce0944?cid=f6c16355a53748e790f598a2bdb1ad10,26.08.03,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",0.858,0.741,-7.204,0.124,0.0196,2.04E-05,0.0974,0.823,93.001,9,0,170854,62,0
11149,4bcWQseNOLnxH4XUgpmgkQ,Awesome - Original Mix,0kZ81qRgLXll75sP03VAm8,https://p.scdn.co/mp3-preview/648447c4f508800d84627a37d570cc88116e9d3c?cid=f6c16355a53748e790f598a2bdb1ad10,08.11.14,"['bandung indie', 'indonesian indie', 'indonesian pop punk', 'indonesian rock']",0.467,0.926,-2.999,0.0541,0.00132,1.52E-05,0.0457,0.667,186.048,1,1,276991,26,0
10813,4bcWQseNOLnxH4XUgpmgkQ,Ay Dîlberê - T-Rap Remix,6tnl2yhgO4LwAuik22JL5D,https://p.scdn.co/mp3-preview/cd5c2a87b67c554acc46d951967a83f14edb6873?cid=f6c16355a53748e790f598a2bdb1ad10,01.09.15,['deep tropical house'],0.739,0.865,-8.706,0.0439,0.000109,0.862,0.135,0.0368,128.992,8,1,342326,0,0
9283,4bcWQseNOLnxH4XUgpmgkQ,Ay Vamos,5awitB8pcIkRkw4rfyLuqj,https://p.scdn.co/mp3-preview/45cb975d063b26007a7aa7893c9d59a3b814ed58?cid=f6c16355a53748e790f598a2bdb1ad10,15.09.21,['kurdish pop'],0.587,0.76,-5.902,0.245,0.022,1.36E-06,0.309,0.456,87.076,7,1,218836,18,0
2064,6DjIRlc7hnwSYT3lf95eVy,"Ay, Ay, Ay",0KnbQxveHCANDxutDcPSwc,https://p.scdn.co/mp3-preview/b69ade86c53bc9ced8d4d4fb4a59a9d44db17f2d?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,09.04.21,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.718,0.711,-5.746,0.11,0.157,5.52E-05,0.1,0.92,173.916,8,0,226413,1,0
1930,6DjIRlc7hnwSYT3lf95eVy,Ayo,6x7pM3b7QaCMkqmZuCz3dP,https://p.scdn.co/mp3-preview/079525179352f566a7dc38ad7335f98126f2d487?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,11.12.15,"['caracas indie', 'latin alternative', 'latin ska', 'venezuelan rock']",0.727,0.501,-9.132,0.247,0.00383,3.77E-05,0.358,0.96,130.169,6,0,154347,13,0
3569,4bcWQseNOLnxH4XUgpmgkQ,Ayy Macarena,0k6DnZMLoEUH8NGD5zh2SE,https://p.scdn.co/mp3-preview/813edf9e5843276c4aecfca6d532ab9bf89b4bef?cid=f6c16355a53748e790f598a2bdb1ad10,24.02.15,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",0.823,0.563,-5.095,0.0443,0.0399,0,0.0851,0.682,98.031,6,1,225227,71,0
5680,4bcWQseNOLnxH4XUgpmgkQ,Azúcar Amargo (feat. Calo & JNS) - En Vivo,6LcauUZjF1eXQrgqMUecHX,https://p.scdn.co/mp3-preview/eb2848aa9c8ca358580bbba1688b24b1ef15352f?cid=f6c16355a53748e790f598a2bdb1ad10,13.11.19,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.816,0.629,-5.568,0.226,0.133,0,0.0692,0.714,96.493,2,1,131607,71,0
6845,4bcWQseNOLnxH4XUgpmgkQ,Azul,1biP5S4CFMNfLA0rceCmRF,https://p.scdn.co/mp3-preview/026a7b6450c1b9d203c24fe5ffb3763d323f83f3?cid=f6c16355a53748e790f598a2bdb1ad10,07.07.17,"['dance pop', 'indietronica', 'latin', 'latin pop', 'mexican pop', 'rock en espanol']",0.507,0.849,-9.197,0.104,0.082,0,0.797,0.154,132.953,5,1,309467,45,0
11798,4bcWQseNOLnxH4XUgpmgkQ,Azulejos - Daniel Haaksman Remix,2lCkncy6bIB0LTMT7kvrD1,https://p.scdn.co/mp3-preview/17c827772b3ef3a42bbfa5b72b789dafc830c9a0?cid=f6c16355a53748e790f598a2bdb1ad10,19.03.20,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.843,0.836,-2.474,0.0695,0.0816,0.00138,0.0532,0.65,94.018,11,0,205933,73,0
7958,4bcWQseNOLnxH4XUgpmgkQ,Azzurro,1Np5Xh2uZRdRoN4XVyS2pM,https://p.scdn.co/mp3-preview/ef4b4a25e411e9251cfb3b7f637265f25ae85fb2?cid=f6c16355a53748e790f598a2bdb1ad10,13.10.17,"['indie electronica', 'italian electronica', 'latintronica', 'pop electronico', 'puglia indie']",0.849,0.664,-7.29,0.0637,0.0269,0.746,0.0537,0.603,128.009,10,0,230164,2,0
4760,4bcWQseNOLnxH4XUgpmgkQ,B Boy Baby - Soul Seekerz Remix A,3PGAVn1afY6sdmUkwczZ4h,https://p.scdn.co/mp3-preview/da6a53bd0fce967bdd60124b9cc787e98cb21501?cid=f6c16355a53748e790f598a2bdb1ad10,01.01.11,"['classic italian pop', 'italian adult pop']",0.521,0.776,-5.786,0.0355,0.643,0,0.256,0.879,118.638,10,1,221360,54,0
531,6DjIRlc7hnwSYT3lf95eVy,B O N & M A U V A I S,0sLMr7z3OzFZxq7MISm0A0,https://p.scdn.co/mp3-preview/29bb0ddb209c60ae80e07a6965540fc78c4f80db?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01.01.08,"['dance pop', 'europop']",0.769,0.736,-6.335,0.0358,0.000388,0.000153,0.556,0.683,128.013,8,1,399973,3,0
4290,4bcWQseNOLnxH4XUgpmgkQ,B. D’OR (feat. Wizkid),3vfjx4FJfsJxqtLhFpLogx,https://p.scdn.co/mp3-preview/35cd1033c037dd6e1b30e09b5010663aff777125?cid=f6c16355a53748e790f598a2bdb1ad10,19.11.21,['pop urbaine'],0.644,0.603,-7.633,0.062,0.413,0,0.149,0.764,138.078,0,0,218240,52,0
5434,4bcWQseNOLnxH4XUgpmgkQ,B11 (feat. Myke Towers),3ketN3dth18vSJ1T3HIztN,https://p.scdn.co/mp3-preview/c3bb4cfaf52b5f35929da85366b544b9af6b8b27?cid=f6c16355a53748e790f598a2bdb1ad10,14.12.21,"['afro dancehall', 'dancehall', 'nigerian hip hop', 'nigerian pop']",0.873,0.658,-8.031,0.108,0.00858,0.0061,0.0999,0.483,104.033,4,0,189800,69,0
11728,4bcWQseNOLnxH4XUgpmgkQ,Bâtiment,4o1DxRjMCHDwBiOKv88rOl,https://p.scdn.co/mp3-preview/87d98506760a247c034b7991922c4b420493340c?cid=f6c16355a53748e790f598a2bdb1ad10,18.09.19,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",0.759,0.717,-5.014,0.115,0.0672,0.000455,0.131,0.195,99.946,0,1,251929,64,0
9355,4bcWQseNOLnxH4XUgpmgkQ,Bénéfice max,3lSilk1Odw1U0wLBJ16gbF,https://p.scdn.co/mp3-preview/876c915fa13ffad4d5acb1aece9b96d73eae954c?cid=f6c16355a53748e790f598a2bdb1ad10,13.03.20,"['francoton', 'french hip hop', 'pop urbaine']",0.558,0.715,-6.407,0.161,0.275,0,0.0787,0.627,83.64,5,0,211040,4,0
3786,4bcWQseNOLnxH4XUgpmgkQ,Bête de bombe 6,2HpgP7x3QbcX2RVXlELTxG,https://p.scdn.co/mp3-preview/7edf5c5847547944eb49616880994918405552b6?cid=f6c16355a53748e790f598a2bdb1ad10,08.11.19,"['french hip hop', 'pop urbaine', 'rap conscient', 'rap francais']",0.763,0.516,-7.082,0.0557,0.00398,0,0.142,0.483,131.985,10,0,196364,55,0
9111,4bcWQseNOLnxH4XUgpmgkQ,Baby,1KvHBM0gib4INKekUqBSEz,https://p.scdn.co/mp3-preview/4848c8d377720fcd714a44970e8a7ad8ab1a2f33?cid=f6c16355a53748e790f598a2bdb1ad10,01.06.15,"['french hip hop', 'pop urbaine', 'rap calme', 'rap conscient']",0.678,0.655,-5.113,0.317,0.346,0,0.169,0.577,75.354,2,1,227653,27,0
1967,6DjIRlc7hnwSYT3lf95eVy,Baby (feat. MARINA & Luis Fonsi),0zrw1Gu3NGAEYu0Yq3yYLX,https://p.scdn.co/mp3-preview/d485dd6b4db4e2364220fe1876c53d485f5cf0b2?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,16.06.21,"['canadian pop', 'pop']",0.731,0.842,-5.358,0.113,0.0457,0,0.0988,0.473,65.027,5,0,216613,3,0
10510,4bcWQseNOLnxH4XUgpmgkQ,Baby Blue Eyes,5XWCc9wQes7X5uyYH9h5JR,https://p.scdn.co/mp3-preview/7dbc017e0b9a6267c71b94a967424e2bf7a99423?cid=f6c16355a53748e790f598a2bdb1ad10,30.11.18,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",0.755,0.74,-5.354,0.04,0.356,1.05E-05,0.0994,0.33,116.946,0,0,205440,55,0
11477,4bcWQseNOLnxH4XUgpmgkQ,Baby Don't Change Your Mind,0rc2KiI4ytsDzRQbiMkf1A,https://p.scdn.co/mp3-preview/7ac6bd7f6d4c67eccfe310f315d903ce0468f6cb?cid=f6c16355a53748e790f598a2bdb1ad10,12.07.19,"['alternative pop rock', 'neon pop punk', 'pixie', 'pop emo', 'pop punk', 'post-teen pop']",0.404,0.726,-2.926,0.028,0.0501,0,0.214,0.408,168.878,11,1,220013,0,0
9809,4bcWQseNOLnxH4XUgpmgkQ,Baby Don't Dance,6DhxpVWfZAFyPpDZEIH4C5,https://p.scdn.co/mp3-preview/d29a028a1c0c4a14e30f078d95f7b636580b8ff4?cid=f6c16355a53748e790f598a2bdb1ad10,21.06.13,"['brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",0.593,0.833,-7.772,0.056,0.116,0,0.144,0.681,112.236,0,1,185773,20,0
9853,4bcWQseNOLnxH4XUgpmgkQ,Baby Love,0EbXm8DsQwQmOP1x0CxVhk,https://p.scdn.co/mp3-preview/5ca61c18aaaa40d9ed2378352c92e0cb476eb3e8?cid=f6c16355a53748e790f598a2bdb1ad10,04.12.15,['uk pop'],0.733,0.87,-1.317,0.0336,0.00575,0.00309,0.102,0.485,109.954,1,1,204747,19,0
6585,4bcWQseNOLnxH4XUgpmgkQ,Baby Metal,4qqxAhhKYbiI2IDCYUN2d1,https://p.scdn.co/mp3-preview/19d256dad44a554af6e9f26e6dd2b4dc5e9d2aab?cid=f6c16355a53748e790f598a2bdb1ad10,29.09.20,"['dance pop', 'electropop', 'pop', 'post-teen pop']",0.62,0.474,-7.728,0.0462,0.0411,0,0.338,0.517,90.026,8,1,282198,19,0
9460,4bcWQseNOLnxH4XUgpmgkQ,Baby When the Light (feat. Cozi),3jAprndafBXS2dq1C1lBL3,https://p.scdn.co/mp3-preview/8569537203b054dac0a0237f250693af3e3ee395?cid=f6c16355a53748e790f598a2bdb1ad10,2010,"['italian hip hop', 'italian indie pop', 'italian underground hip hop', 'rap italiano old school']",0.742,0.636,-4.792,0.344,0.148,0,0.559,0.716,93.96,2,1,225907,0,0
6364,4bcWQseNOLnxH4XUgpmgkQ,Baby Yoda Vs Baby Groot Rap Battle,4zlnpkhdQBlG9vzfmCB3XG,https://p.scdn.co/mp3-preview/18017b7013812d5c786aeb20f5f211b067ff727b?cid=f6c16355a53748e790f598a2bdb1ad10,01.06.07,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",0.588,0.749,-7.621,0.035,0.0264,0,0.139,0.248,129.959,0,1,208027,17,0
1078,6DjIRlc7hnwSYT3lf95eVy,"Baby, It's Cold Outside (with Nick Lachey)",3EogyHcx0renma31AAuyaI,https://p.scdn.co/mp3-preview/8774550c3310295073cb8fd7303279953e95f7cb?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,13.12.19,"['anime rap', 'antiviral pop', 'otacore', 'social media pop']",0.578,0.709,-8.38,0.716,0.0165,0,0.086,0.608,174.502,7,1,146207,32,0
5878,4bcWQseNOLnxH4XUgpmgkQ,Baby-Baby-Baby,2Q3NGImOWiP4wUq5wRkyw5,https://p.scdn.co/mp3-preview/6472514d946040de956e6d565c08ee0ed83bf292?cid=f6c16355a53748e790f598a2bdb1ad10,09.09.16,"['dance pop', 'post-teen pop', 'urban contemporary']",0.672,0.678,-5.872,0.0368,0.399,0,0.365,0.695,126.07,4,1,167013,5,0
6171,4bcWQseNOLnxH4XUgpmgkQ,Baci di fuoco,0FALpThdMF1Z7ZKsQdtMHm,https://p.scdn.co/mp3-preview/c5b626f651fc169b857a2d5c904fa5ea41c3a6c1?cid=f6c16355a53748e790f598a2bdb1ad10,19.04.19,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",0.681,0.606,-8.588,0.0427,0.087,0.00104,0.0516,0.91,184.258,11,0,315240,7,0
10784,4bcWQseNOLnxH4XUgpmgkQ,Baci per Gina - Demo,3jaWUd28TxipOSb0Uwc6LU,https://p.scdn.co/mp3-preview/9f0819aff27a448ecaa92ba345765381b679cc91?cid=f6c16355a53748e790f598a2bdb1ad10,22.12.17,"['canzone genovese', 'canzone napoletana', 'classic italian pop', 'swing italiano', 'vintage italian pop']",0.562,0.632,-11.907,0.0584,0.254,5.13E-06,0.0595,0.748,129.877,3,0,148520,0,0
1129,6DjIRlc7hnwSYT3lf95eVy,Back & Forth - Fedde's Future Funk Remix,6TSVtrdMMwLc3sW6KwXSqH,https://p.scdn.co/mp3-preview/91340404b69aa600bdc6aeac691d80cc0c5c9889?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,03.03.15,"['indie siciliano', 'italian indie pop']",0.487,0.349,-7.269,0.0366,0.932,7.23E-05,0.178,0.306,138.19,4,1,160733,25,0
1880,6DjIRlc7hnwSYT3lf95eVy,Back and Forth,1n5fIlRBzfPI9zSIS5N8Fu,https://p.scdn.co/mp3-preview/23b05d32a47062ae43c7603f854246b4dfa08a1b?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,12.09.14,"['dance pop', 'deep house', 'disco house', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house', 'vocal house']",0.8,0.54,-7.87,0.0494,0.00257,0.0986,0.0512,0.775,125.965,6,0,350475,25,0
9351,4bcWQseNOLnxH4XUgpmgkQ,Back for Good - Radio Mix,36FkbZqIUddI9jA0QrWGUR,https://p.scdn.co/mp3-preview/58acf32d9da05b2e1a7c4bd1558ce43cd777c56e?cid=f6c16355a53748e790f598a2bdb1ad10,05.02.21,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'pop rock', 'rap', 'southern hip hop']",0.694,0.653,-6.692,0.0579,0.108,0,0.115,0.646,99.641,11,0,223857,0,0
1748,6DjIRlc7hnwSYT3lf95eVy,Back in My Heart - The O'Edition,2BIBtKMUnHyYs3BsEiILTU,https://p.scdn.co/mp3-preview/0675532b87dba78bcf8e7618dac3b9be33325a8e?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,14.11.05,"['boy band', 'dance pop', 'europop']",0.569,0.517,-9.352,0.0332,0.311,0,0.145,0.503,78.844,5,1,241293,50,0
10835,4bcWQseNOLnxH4XUgpmgkQ,Back on My Feet,7uoq3LUroOV3OFavcRKukJ,https://p.scdn.co/mp3-preview/d22c63b2df4f85644b0ade77dfeed1ceaab6de0a?cid=f6c16355a53748e790f598a2bdb1ad10,22.05.20,['tropical house'],0.647,0.696,-6.061,0.0576,0.0113,0.00548,0.0852,0.457,113.978,6,1,221767,0,0
4274,4bcWQseNOLnxH4XUgpmgkQ,Back That Azz Up,3qnd4BIjwJtIwjhrAQOppE,https://p.scdn.co/mp3-preview/1453c0a17710c30e81916ed6257a77a782d2dddc?cid=f6c16355a53748e790f598a2bdb1ad10,29.01.21,"['french indie pop', 'french pop', 'nouvelle chanson francaise']",0.646,0.825,-3.732,0.0368,0.33,5.63E-05,0.119,0.499,130.005,10,1,194223,60,0
9218,4bcWQseNOLnxH4XUgpmgkQ,Back To Her,2R3hwtFOQmxRPNAM0LAKgH,https://p.scdn.co/mp3-preview/309e6ea34981f46f1b3e525919384667b7c34a42?cid=f6c16355a53748e790f598a2bdb1ad10,13.03.20,"['bounce', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.752,0.82,-3.35,0.257,0.0339,0,0.0998,0.528,191.686,2,0,265560,0,0
10511,4bcWQseNOLnxH4XUgpmgkQ,Back To Summer,24sUvUBulpH4prnaivgj6L,https://p.scdn.co/mp3-preview/9df64292696b8cd6304814b2eb1c674f51c1af0d?cid=f6c16355a53748e790f598a2bdb1ad10,05.06.20,"['big room', 'edm', 'german dance', 'pop dance', 'slap house', 'tropical house']",0.679,0.751,-4.315,0.0448,0.248,1.97E-05,0.299,0.466,124.05,5,0,162581,50,0
1474,6DjIRlc7hnwSYT3lf95eVy,Back To You,2h6oucBKSASrQgQ8TkVpcO,https://p.scdn.co/mp3-preview/13ccfdd082a6d431c3fc7c50060ef926eaad7657?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,26.05.21,"['deep tropical house', 'gaming edm', 'tropical house']",0.586,0.592,-7.643,0.0493,0.379,0,0.103,0.304,128.133,10,1,247500,0,0
108,6DjIRlc7hnwSYT3lf95eVy,Back To You - From 13 Reasons Why – Season 2 Soundtrack,514rhnksEwHUh6LxXsQ4Y9,https://p.scdn.co/mp3-preview/eb50abf01c493defb956d165cec2489991dde33c?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,18.05.18,"['dance pop', 'pop', 'post-teen pop']",0.6,0.683,-6.271,0.0493,0.0984,1.26E-06,0.11,0.494,102.036,6,1,210240,69,0
1634,6DjIRlc7hnwSYT3lf95eVy,Backseat (feat. Carly Rae Jepsen),0M1zY53PpRJVn1lG2cgSMi,https://p.scdn.co/mp3-preview/218ce3c46f8ff5066834883ff43092e4339f34ab?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,08.03.21,"['dance pop', 'pop', 'post-teen pop']",0.6,0.725,-4.866,0.0487,0.0933,1.87E-06,0.12,0.506,102.056,6,1,207905,6,0
5872,4bcWQseNOLnxH4XUgpmgkQ,Bad,4HjtHraeKy5wA4DA9o92HZ,https://p.scdn.co/mp3-preview/991caba4788b363c45457f005b1ef7585ed76798?cid=f6c16355a53748e790f598a2bdb1ad10,15.12.17,"['art pop', 'candy pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'uk pop']",0.626,0.607,-5.139,0.0409,0.247,1.56E-06,0.393,0.339,120.04,5,1,238093,47,0
10953,4bcWQseNOLnxH4XUgpmgkQ,Bad and Boujee (feat. Lil Uzi Vert),5KEmS8BRI26hV4wGmiRspp,https://p.scdn.co/mp3-preview/c59d5ffec8c2557e9d8060256f0435250ed49073?cid=f6c16355a53748e790f598a2bdb1ad10,25.08.21,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",0.794,0.774,-4.168,0.081,0.445,0.0101,0.172,0.674,123.981,0,1,169911,4,0
173,6DjIRlc7hnwSYT3lf95eVy,Bad Child,4Km5HrUvYTaSUfiSGPJeQR,https://p.scdn.co/mp3-preview/d2be090c308fdb486057d01023f8faaa29bbd831?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,07.04.17,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",0.926,0.666,-5.314,0.244,0.0611,0,0.123,0.168,127.079,11,1,343150,73,0
236,6DjIRlc7hnwSYT3lf95eVy,BAD CON NICKY,1qCmZnC1FUpNgOydIzqIPC,https://p.scdn.co/mp3-preview/d082cbd705ccac95f7b3ef49e75f0b20f2daecb9?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,11.03.20,"['australian pop', 'pop']",0.756,0.554,-4.24,0.0342,0.402,0,0.158,0.596,117.992,6,0,221467,62,0
11715,4bcWQseNOLnxH4XUgpmgkQ,BAD DANCER,5bmSver2b3ZXyuyLKtgnFI,https://p.scdn.co/mp3-preview/7dd308259c60fb5d3066628a1fea899188be6337?cid=f6c16355a53748e790f598a2bdb1ad10,10.05.20,"['latin', 'reggaeton', 'trap latino']",0.59,0.729,-4.95,0.0893,0.321,0,0.659,0.712,93.094,7,0,202240,70,0
9948,4bcWQseNOLnxH4XUgpmgkQ,Bad For Me (feat. Sizzy Rocket),6f4KnNtmz0uEL4jYSJhixh,https://p.scdn.co/mp3-preview/7b22c2670f594e39b62e7bff627869e44c71f2e3?cid=f6c16355a53748e790f598a2bdb1ad10,17.09.13,"['experimental', 'experimental pop']",0.808,0.643,-9.391,0.0841,0.00189,0.814,0.207,0.441,120.024,11,0,190547,12,0
11103,4bcWQseNOLnxH4XUgpmgkQ,Bad Girls,1Ia6PdR6P38gDGEtmdhb11,https://p.scdn.co/mp3-preview/dbef6226e57a6b13a8aec62fac6cbe1a669dd880?cid=f6c16355a53748e790f598a2bdb1ad10,16.03.18,"['bass house', 'deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'progressive house']",0.711,0.892,-3.918,0.0382,0.0457,0.000641,0.12,0.304,124.059,0,1,152964,40,0
